datetime_local,date,year,month,hour,station_name_clean,location_clean,h2s_ppb,h2s_level_clean,elevated_h2s_event,orange_h2s_event,valid_h2s_record,h2s_ppb_original,h2s_ppb_clean,h2s_level,exceedance_30ppb,exceedance_200ppb,nighttime_flag,analysis_period,review_status,negative_value_flag,missing_h2s_flag,source,source_note,notes
2025-05-21 19:00:00,2025-05-21,2025,2025-05,19,Nestor - Berry Elementary School,NESTOR - BES,2.4,Green (0-4.9 ppB),False,False,True,2.4,2.4,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 19:00:00,2025-05-21,2025,2025-05,19,San Ysidro - Fire Station #29,SAN YSIDRO,6.1,Yellow (5-29.9 ppB),True,False,True,6.1,6.1,Yellow (5-29.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 20:00:00,2025-05-21,2025,2025-05,20,Imperial Beach Civic Center,IB CIVIC CTR,2.8,Green (0-4.9 ppB),False,False,True,2.8,2.8,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 20:00:00,2025-05-21,2025,2025-05,20,Nestor - Berry Elementary School,NESTOR - BES,4.5,Green (0-4.9 ppB),False,False,True,4.5,4.5,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 20:00:00,2025-05-21,2025,2025-05,20,San Ysidro - Fire Station #29,SAN YSIDRO,6.9,Yellow (5-29.9 ppB),True,False,True,6.9,6.9,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 21:00:00,2025-05-21,2025,2025-05,21,Imperial Beach Civic Center,IB CIVIC CTR,14.5,Yellow (5-29.9 ppB),True,False,True,14.5,14.5,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 21:00:00,2025-05-21,2025,2025-05,21,Nestor - Berry Elementary School,NESTOR - BES,5.1,Yellow (5-29.9 ppB),True,False,True,5.1,5.1,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 21:00:00,2025-05-21,2025,2025-05,21,San Ysidro - Fire Station #29,SAN YSIDRO,3.4,Green (0-4.9 ppB),False,False,True,3.4,3.4,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 22:00:00,2025-05-21,2025,2025-05,22,Imperial Beach Civic Center,IB CIVIC CTR,16.5,Yellow (5-29.9 ppB),True,False,True,16.5,16.5,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 22:00:00,2025-05-21,2025,2025-05,22,Nestor - Berry Elementary School,NESTOR - BES,7.5,Yellow (5-29.9 ppB),True,False,True,7.5,7.5,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 22:00:00,2025-05-21,2025,2025-05,22,San Ysidro - Fire Station #29,SAN YSIDRO,5.4,Yellow (5-29.9 ppB),True,False,True,5.4,5.4,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 23:00:00,2025-05-21,2025,2025-05,23,Imperial Beach Civic Center,IB CIVIC CTR,19.6,Yellow (5-29.9 ppB),True,False,True,19.6,19.6,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 23:00:00,2025-05-21,2025,2025-05,23,Nestor - Berry Elementary School,NESTOR - BES,295.6,Orange (30+ ppB),True,True,True,295.6,295.6,Orange (30+ ppB),1,1,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 23:00:00,2025-05-21,2025,2025-05,23,San Ysidro - Fire Station #29,SAN YSIDRO,31.7,Orange (30+ ppB),True,True,True,31.7,31.7,Orange (30+ ppB),1,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-07-08 03:00:00,2025-07-08,2025,2025-07,3,Nestor - Berry Elementary School,NESTOR - BES,207.4,Orange (30+ ppB),True,True,True,207.4,207.4,Orange (30+ ppB),1,1,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from latest screenshot; visible Power BI table
2025-07-08 03:00:00,2025-07-08,2025,2025-07,3,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 04:00:00,2025-07-08,2025,2025-07,4,Imperial Beach Civic Center,IB CIVIC CTR,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 04:00:00,2025-07-08,2025,2025-07,4,Nestor - Berry Elementary School,NESTOR - BES,18.1,Yellow (5-29.9 ppB),True,False,True,18.1,18.1,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from latest screenshot; visible Power BI table
2025-07-08 04:00:00,2025-07-08,2025,2025-07,4,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 05:00:00,2025-07-08,2025,2025-07,5,Imperial Beach Civic Center,IB CIVIC CTR,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 05:00:00,2025-07-08,2025,2025-07,5,Nestor - Berry Elementary School,NESTOR - BES,1.0,Green (0-4.9 ppB),False,False,True,1.0,1.0,Green (0-4.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from latest screenshot; visible Power BI table
2025-07-08 05:00:00,2025-07-08,2025,2025-07,5,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 06:00:00,2025-07-08,2025,2025-07,6,Imperial Beach Civic Center,IB CIVIC CTR,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 06:00:00,2025-07-08,2025,2025-07,6,Nestor - Berry Elementary School,NESTOR - BES,1.1,Green (0-4.9 ppB),False,False,True,1.1,1.1,Green (0-4.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from latest screenshot; visible Power BI table
2025-07-08 06:00:00,2025-07-08,2025,2025-07,6,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 07:00:00,2025-07-08,2025,2025-07,7,Imperial Beach Civic Center,IB CIVIC CTR,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 07:00:00,2025-07-08,2025,2025-07,7,Nestor - Berry Elementary School,NESTOR - BES,0.7,Green (0-4.9 ppB),False,False,True,0.7,0.7,Green (0-4.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from latest screenshot; visible Power BI table
2025-07-08 07:00:00,2025-07-08,2025,2025-07,7,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 08:00:00,2025-07-08,2025,2025-07,8,Imperial Beach Civic Center,IB CIVIC CTR,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 08:00:00,2025-07-08,2025,2025-07,8,Nestor - Berry Elementary School,NESTOR - BES,0.6,Green (0-4.9 ppB),False,False,True,0.6,0.6,Green (0-4.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from latest screenshot; visible Power BI table
2025-07-08 08:00:00,2025-07-08,2025,2025-07,8,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 09:00:00,2025-07-08,2025,2025-07,9,Imperial Beach Civic Center,IB CIVIC CTR,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 09:00:00,2025-07-08,2025,2025-07,9,Nestor - Berry Elementary School,NESTOR - BES,0.7,Green (0-4.9 ppB),False,False,True,0.7,0.7,Green (0-4.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from latest screenshot; visible Power BI table
2025-07-08 09:00:00,2025-07-08,2025,2025-07,9,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 10:00:00,2025-07-08,2025,2025-07,10,Imperial Beach Civic Center,IB CIVIC CTR,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 10:00:00,2025-07-08,2025,2025-07,10,Nestor - Berry Elementary School,NESTOR - BES,0.6,Green (0-4.9 ppB),False,False,True,0.6,0.6,Green (0-4.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from latest screenshot; visible Power BI table
2025-07-08 10:00:00,2025-07-08,2025,2025-07,10,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 11:00:00,2025-07-08,2025,2025-07,11,Imperial Beach Civic Center,IB CIVIC CTR,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 11:00:00,2025-07-08,2025,2025-07,11,Nestor - Berry Elementary School,NESTOR - BES,0.5,Green (0-4.9 ppB),False,False,True,0.5,0.5,Green (0-4.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from latest screenshot; visible Power BI table
2025-07-08 11:00:00,2025-07-08,2025,2025-07,11,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 12:00:00,2025-07-08,2025,2025-07,12,Imperial Beach Civic Center,IB CIVIC CTR,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 12:00:00,2025-07-08,2025,2025-07,12,Nestor - Berry Elementary School,NESTOR - BES,0.5,Green (0-4.9 ppB),False,False,True,0.5,0.5,Green (0-4.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from latest screenshot; visible Power BI table
2025-07-08 12:00:00,2025-07-08,2025,2025-07,12,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 13:00:00,2025-07-08,2025,2025-07,13,Imperial Beach Civic Center,IB CIVIC CTR,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-07-08 13:00:00,2025-07-08,2025,2025-07,13,Nestor - Berry Elementary School,NESTOR - BES,0.6,Green (0-4.9 ppB),False,False,True,0.6,0.6,Green (0-4.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from latest screenshot; visible Power BI table
2025-07-08 13:00:00,2025-07-08,2025,2025-07,13,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-08-25 21:00:00,2025-08-25,2025,2025-08,21,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-1.0,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-08-25 21:00:00,2025-08-25,2025,2025-08,21,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,missing_visible,0,1,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-08-25 22:00:00,2025-08-25,2025,2025-08,22,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-0.9,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-08-25 22:00:00,2025-08-25,2025,2025-08,22,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,missing_visible,0,1,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-08-25 23:00:00,2025-08-25,2025,2025-08,23,Imperial Beach Civic Center,IB CIVIC CTR,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,missing_visible,0,1,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-08-25 23:00:00,2025-08-25,2025,2025-08,23,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-0.9,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-08-25 23:00:00,2025-08-25,2025,2025-08,23,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,missing_visible,0,1,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-08-26 00:00:00,2025-08-26,2025,2025-08,0,Imperial Beach Civic Center,IB CIVIC CTR,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,1,Recent follow-up,missing_visible,0,1,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-08-26 00:00:00,2025-08-26,2025,2025-08,0,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-0.9,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
